age,gender,topik_level,highest_degree,major_field,university_type,gpa,experience_years,num_projects,internships,certifications,has_portfolio,github_level,job_field,resume_length,cover_letter_score,tailored_resume,english_level,leadership_experience,military_status,pass_screening
28.0,Female,0.0,Bachelor,Economics,Regional,3.74,2.5,3.0,1.0,2.0,0.0,High,Software Dev,2.0,7.0,1.0,Low,,Complete,1.0
32.0,Male,2.0,Master,,Regional,4.07,1.9,1.0,0.0,0.0,1.0,High,Software Dev,1.0,,,Medium,0.0,Exempt,0.0
26.0,Female,3.0,Bachelor,Industrial Eng,Regional,3.12,2.5,3.0,,3.0,0.0,Low,PM,1.0,5.0,1.0,Medium,0.0,Complete,0.0
29.0,Male,2.0,PhD,CS,,3.46,2.9,5.0,0.0,3.0,1.0,Low,Data Scientist,1.0,7.0,1.0,Low,,Exempt,1.0
22.0,Male,,Bachelor,Data Science,Regional,3.69,0.9,1.0,1.0,3.0,0.0,High,Data Analyst,2.0,5.0,0.0,Low,0.0,Complete,0.0
24.0,Female,5.0,Bachelor,Industrial Eng,Regional,3.52,3.3,1.0,1.0,2.0,0.0,Medium,Data Scientist,1.0,8.0,1.0,Medium,0.0,Not Applicable,1.0
32.0,Male,5.0,Master,Business,,3.3,4.0,2.0,1.0,2.0,1.0,Medium,PM,1.0,6.0,1.0,Low,0.0,Complete,1.0
29.0,Female,2.0,Master,Data Science,Other,3.11,2.8,5.0,,3.0,0.0,Low,PM,2.0,4.0,1.0,Low,1.0,Not Applicable,0.0
33.0,Female,0.0,Bachelor,Business,SKY,3.27,3.0,2.0,1.0,2.0,,High,PM,1.0,8.0,1.0,Low,0.0,Not Applicable,1.0
23.0,Female,1.0,Bachelor,CS,Other,3.92,1.5,2.0,0.0,0.0,0.0,Medium,PM,2.0,7.0,1.0,Medium,0.0,Complete,0.0
31.0,Female,4.0,Bachelor,Data Science,Foreign,3.25,1.6,3.0,0.0,0.0,1.0,Low,Data Scientist,1.0,6.0,0.0,Low,,Not Applicable,0.0
23.0,Male,2.0,Bachelor,Business,Foreign,3.77,0.3,5.0,1.0,0.0,0.0,Low,Software Dev,1.0,4.0,0.0,Medium,1.0,Not Applicable,
32.0,Male,5.0,Master,CS,Regional,3.8,2.5,4.0,1.0,2.0,1.0,Low,Data Analyst,2.0,5.0,1.0,Medium,1.0,Complete,1.0
28.0,Male,2.0,Bachelor,Business,Foreign,3.61,1.8,3.0,0.0,0.0,0.0,Medium,Data Scientist,2.0,7.0,1.0,Low,1.0,Exempt,0.0
27.0,Male,4.0,Bachelor,Data Science,SKY,3.31,2.9,3.0,0.0,0.0,1.0,Medium,Software Dev,1.0,7.0,,High,1.0,Not Applicable,1.0
29.0,Male,2.0,Master,Business,Foreign,3.25,2.6,,0.0,0.0,,Low,,2.0,4.0,1.0,Medium,0.0,Exempt,0.0
26.0,Female,6.0,Bachelor,Economics,Regional,3.75,1.0,1.0,,0.0,1.0,Medium,PM,2.0,9.0,1.0,Low,1.0,Complete,0.0
,Female,6.0,Bachelor,Industrial Eng,Top10,3.45,0.8,1.0,1.0,2.0,1.0,Medium,PM,1.0,6.0,1.0,Low,1.0,Exempt,
31.0,Female,,Bachelor,Economics,Regional,3.55,3.3,2.0,1.0,3.0,1.0,Medium,PM,,9.0,1.0,Medium,,Not Applicable,1.0
26.0,Female,2.0,Master,CS,Foreign,3.75,4.2,2.0,1.0,0.0,,Low,,1.0,6.0,1.0,Medium,0.0,Not Applicable,1.0
23.0,Male,4.0,Bachelor,CS,Top10,3.35,2.2,2.0,1.0,0.0,1.0,Medium,PM,1.0,6.0,1.0,High,1.0,Exempt,0.0
26.0,Male,0.0,Bachelor,Data Science,Foreign,4.07,0.3,,1.0,2.0,0.0,Medium,Data Analyst,1.0,5.0,1.0,High,0.0,Exempt,0.0
31.0,Male,4.0,Bachelor,Business,Top10,3.87,,5.0,1.0,,1.0,High,PM,1.0,,1.0,High,0.0,Complete,1.0
29.0,Female,5.0,Bachelor,Economics,Top10,3.65,2.8,1.0,1.0,3.0,1.0,High,PM,2.0,9.0,,Medium,,Not Applicable,1.0
27.0,Female,4.0,Bachelor,CS,SKY,3.95,3.3,,1.0,3.0,0.0,High,Software Dev,2.0,4.0,1.0,Medium,0.0,Complete,1.0
33.0,Female,4.0,Master,Economics,Regional,3.4,3.7,2.0,,3.0,1.0,Low,Data Analyst,1.0,6.0,1.0,Medium,1.0,Not Applicable,1.0
26.0,Female,5.0,Bachelor,CS,Regional,3.29,2.5,2.0,1.0,3.0,0.0,Low,Software Dev,1.0,8.0,1.0,Low,0.0,Exempt,1.0
26.0,,2.0,Bachelor,Economics,Other,3.23,1.4,5.0,1.0,2.0,1.0,High,Data Analyst,2.0,7.0,1.0,Medium,1.0,Exempt,1.0
30.0,Male,0.0,Master,Economics,Regional,,0.7,1.0,1.0,1.0,0.0,Medium,Software Dev,1.0,6.0,1.0,Low,1.0,Not Applicable,0.0
28.0,Male,4.0,Bachelor,Industrial Eng,Foreign,3.3,3.3,1.0,1.0,3.0,1.0,Low,Data Scientist,1.0,6.0,1.0,Medium,0.0,Not Applicable,1.0
33.0,Male,0.0,Bachelor,Business,Other,3.4,2.5,1.0,1.0,2.0,1.0,,Data Scientist,1.0,8.0,1.0,Medium,1.0,Complete,0.0
25.0,Male,2.0,Bachelor,CS,Regional,3.69,1.0,4.0,0.0,0.0,0.0,Low,PM,1.0,9.0,1.0,Medium,0.0,Not Applicable,0.0
26.0,Male,5.0,Bachelor,CS,Other,3.82,1.4,3.0,1.0,0.0,0.0,Low,PM,1.0,7.0,1.0,Medium,1.0,Exempt,0.0
26.0,Male,3.0,PhD,Economics,Foreign,3.67,0.2,1.0,1.0,0.0,1.0,Medium,PM,1.0,5.0,1.0,Medium,1.0,Complete,0.0
22.0,Male,5.0,Bachelor,CS,Other,3.97,2.6,1.0,1.0,0.0,0.0,Medium,Software Dev,1.0,7.0,1.0,Low,0.0,Not Applicable,1.0
28.0,Male,4.0,Bachelor,CS,Foreign,3.36,3.1,1.0,1.0,3.0,1.0,Medium,Software Dev,1.0,5.0,1.0,Medium,0.0,Exempt,1.0
23.0,Male,0.0,,Business,,3.19,2.8,2.0,1.0,0.0,1.0,Low,Data Scientist,1.0,5.0,1.0,Medium,1.0,Complete,0.0
28.0,Male,5.0,Bachelor,Industrial Eng,Top10,3.35,3.7,4.0,0.0,0.0,1.0,Medium,Data Analyst,2.0,8.0,0.0,Low,0.0,Not Applicable,1.0
29.0,Female,3.0,Bachelor,Business,Foreign,3.37,2.0,4.0,1.0,3.0,0.0,Medium,Software Dev,,6.0,1.0,Medium,1.0,Complete,1.0
33.0,Male,4.0,Bachelor,CS,Foreign,2.92,2.3,,0.0,,1.0,Medium,Data Scientist,1.0,8.0,1.0,High,0.0,Complete,1.0
29.0,Female,4.0,Bachelor,Data Science,Other,3.29,-0.3,,0.0,3.0,1.0,Medium,Data Scientist,1.0,6.0,1.0,Medium,0.0,Exempt,0.0
30.0,,4.0,Bachelor,Data Science,Top10,4.04,-0.4,4.0,1.0,1.0,1.0,Medium,Data Analyst,1.0,4.0,0.0,Medium,0.0,Exempt,0.0
31.0,Male,5.0,,Business,Regional,2.89,2.6,4.0,1.0,0.0,1.0,Low,Data Scientist,1.0,,1.0,Medium,0.0,Not Applicable,1.0
25.0,Female,6.0,Bachelor,,Other,3.54,1.8,1.0,0.0,1.0,1.0,Medium,,1.0,5.0,0.0,High,0.0,Not Applicable,
,Male,3.0,Master,Business,Top10,3.01,1.2,5.0,1.0,0.0,1.0,Low,Data Analyst,2.0,6.0,0.0,Medium,1.0,Exempt,0.0
,Male,1.0,PhD,Industrial Eng,Foreign,3.29,1.7,4.0,1.0,2.0,1.0,Low,PM,1.0,8.0,1.0,High,1.0,Exempt,1.0
24.0,Male,0.0,PhD,Business,Foreign,3.77,2.1,3.0,1.0,1.0,1.0,Low,Data Analyst,1.0,5.0,1.0,Low,0.0,Not Applicable,0.0
33.0,Female,1.0,PhD,Data Science,Other,3.1,,1.0,1.0,2.0,1.0,High,PM,1.0,,0.0,Medium,,Exempt,1.0
23.0,Female,3.0,Bachelor,CS,Other,2.91,3.0,2.0,1.0,1.0,0.0,Medium,Software Dev,2.0,6.0,0.0,Medium,0.0,Not Applicable,0.0
27.0,Female,3.0,Bachelor,Economics,SKY,2.67,3.3,3.0,1.0,,0.0,Low,Data Analyst,,4.0,1.0,Medium,1.0,Not Applicable,0.0
34.0,Male,0.0,Bachelor,Data Science,Foreign,3.39,2.0,2.0,1.0,2.0,1.0,High,PM,1.0,9.0,1.0,Medium,1.0,Exempt,1.0
23.0,Female,5.0,Master,Data Science,,3.63,2.9,5.0,1.0,2.0,0.0,Low,Data Scientist,1.0,7.0,1.0,,0.0,Not Applicable,1.0
30.0,Male,3.0,Bachelor,Data Science,SKY,3.82,,5.0,1.0,0.0,0.0,High,Data Analyst,1.0,5.0,1.0,Medium,1.0,Exempt,0.0
28.0,Male,5.0,Bachelor,Business,Other,4.12,2.8,3.0,0.0,0.0,1.0,Medium,Software Dev,1.0,8.0,0.0,Medium,0.0,Not Applicable,1.0
22.0,Male,3.0,Bachelor,Data Science,,3.28,3.3,5.0,1.0,1.0,0.0,,Data Scientist,1.0,5.0,1.0,Medium,0.0,Not Applicable,1.0
32.0,Female,5.0,Bachelor,Data Science,Foreign,3.72,2.9,2.0,1.0,3.0,,Low,Data Scientist,1.0,,1.0,High,0.0,Complete,1.0
26.0,Female,2.0,Bachelor,Industrial Eng,Top10,3.28,0.7,5.0,1.0,1.0,1.0,Low,Software Dev,2.0,5.0,1.0,High,1.0,Not Applicable,0.0
25.0,,4.0,Master,Data Science,Other,2.93,1.9,,1.0,3.0,1.0,Low,PM,1.0,4.0,0.0,Medium,0.0,Not Applicable,0.0
24.0,,6.0,Bachelor,Business,Other,3.49,3.6,2.0,0.0,0.0,0.0,High,Data Scientist,1.0,7.0,1.0,Low,0.0,Not Applicable,1.0
22.0,,3.0,Bachelor,Business,Regional,3.83,1.5,2.0,1.0,0.0,1.0,High,Data Scientist,1.0,8.0,0.0,High,0.0,Not Applicable,0.0
26.0,Female,5.0,Master,Business,Top10,3.73,1.4,2.0,0.0,2.0,0.0,Low,Software Dev,1.0,4.0,1.0,High,0.0,,0.0
30.0,,1.0,Bachelor,Business,,3.25,1.3,5.0,1.0,3.0,0.0,Medium,Data Scientist,1.0,8.0,0.0,Low,1.0,Exempt,0.0
24.0,Female,5.0,PhD,Data Science,SKY,3.7,1.1,3.0,1.0,3.0,1.0,Low,Data Scientist,2.0,4.0,,Medium,0.0,Exempt,1.0
29.0,Female,4.0,Bachelor,Economics,Other,3.74,1.9,4.0,0.0,1.0,1.0,,PM,1.0,7.0,0.0,Low,0.0,Not Applicable,0.0
34.0,Female,4.0,Bachelor,CS,Top10,3.13,3.1,4.0,1.0,2.0,0.0,Medium,PM,1.0,7.0,1.0,High,0.0,Complete,1.0
31.0,Female,0.0,,Data Science,Regional,3.73,3.8,2.0,1.0,1.0,1.0,High,Data Scientist,2.0,5.0,,Medium,0.0,Not Applicable,1.0
33.0,Female,4.0,Bachelor,Data Science,Foreign,3.59,2.4,2.0,1.0,2.0,0.0,High,PM,1.0,9.0,1.0,Medium,1.0,Complete,1.0
31.0,Male,6.0,Master,CS,Foreign,3.76,2.4,2.0,,1.0,1.0,Low,Data Analyst,2.0,4.0,0.0,Medium,1.0,Exempt,
27.0,Male,5.0,Master,CS,Foreign,3.17,0.7,4.0,0.0,1.0,1.0,Low,Software Dev,1.0,4.0,1.0,,1.0,Exempt,0.0
25.0,Male,1.0,Master,CS,Top10,3.3,1.7,1.0,1.0,2.0,0.0,Medium,PM,2.0,9.0,1.0,Medium,0.0,Complete,0.0
26.0,Female,4.0,Bachelor,Industrial Eng,SKY,3.72,4.3,5.0,1.0,0.0,1.0,Low,Data Scientist,1.0,5.0,1.0,Medium,0.0,Exempt,1.0
31.0,Female,6.0,Bachelor,Industrial Eng,Foreign,3.37,2.6,,1.0,0.0,0.0,Low,Data Analyst,2.0,9.0,1.0,Medium,,Not Applicable,1.0
33.0,Male,6.0,Bachelor,CS,Foreign,3.19,3.8,1.0,1.0,2.0,0.0,Low,Data Analyst,2.0,8.0,0.0,Medium,1.0,Exempt,1.0
27.0,Female,6.0,Bachelor,Industrial Eng,Foreign,3.63,1.6,1.0,0.0,0.0,1.0,Medium,PM,1.0,9.0,1.0,,0.0,Not Applicable,1.0
27.0,Male,0.0,Bachelor,CS,Foreign,3.36,3.0,1.0,1.0,2.0,0.0,High,PM,1.0,5.0,1.0,High,0.0,Complete,0.0
24.0,Male,4.0,Bachelor,Data Science,Other,3.3,0.2,1.0,1.0,2.0,1.0,Medium,Data Analyst,1.0,9.0,0.0,,1.0,Complete,0.0
28.0,Male,2.0,Bachelor,Business,Top10,,3.2,2.0,1.0,2.0,0.0,High,Data Scientist,1.0,5.0,0.0,High,0.0,Exempt,0.0
28.0,Male,4.0,Bachelor,Economics,Other,3.91,1.7,3.0,0.0,0.0,1.0,Low,Software Dev,1.0,7.0,1.0,High,1.0,Not Applicable,0.0
29.0,Male,1.0,Bachelor,Economics,Foreign,3.45,,1.0,1.0,0.0,1.0,Medium,Software Dev,1.0,7.0,1.0,Medium,0.0,Complete,0.0
28.0,Female,6.0,Master,Economics,,3.96,3.6,4.0,0.0,3.0,0.0,Medium,Software Dev,2.0,6.0,1.0,High,0.0,Complete,1.0
34.0,Female,4.0,Bachelor,Business,Other,3.29,2.1,2.0,1.0,3.0,0.0,High,Data Scientist,1.0,9.0,1.0,Medium,0.0,Not Applicable,1.0
29.0,Female,4.0,Master,Industrial Eng,Regional,3.33,0.2,1.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,5.0,1.0,Medium,0.0,Not Applicable,0.0
23.0,Female,4.0,Bachelor,Business,Other,3.71,-0.3,5.0,1.0,1.0,,High,PM,1.0,,1.0,Medium,0.0,Not Applicable,1.0
31.0,Female,5.0,Bachelor,Economics,SKY,4.03,2.5,,0.0,1.0,1.0,Low,Data Scientist,1.0,6.0,1.0,Medium,0.0,,1.0
25.0,Female,0.0,Master,Business,Top10,2.78,2.5,3.0,1.0,3.0,0.0,Low,Data Scientist,2.0,8.0,1.0,Low,0.0,Exempt,0.0
22.0,Male,6.0,Bachelor,Business,Regional,3.68,0.6,1.0,1.0,0.0,0.0,Medium,Software Dev,2.0,9.0,1.0,Medium,1.0,Complete,0.0
,Female,6.0,Bachelor,Business,Foreign,3.33,1.0,1.0,1.0,2.0,0.0,Medium,PM,1.0,6.0,1.0,Medium,1.0,Complete,0.0
22.0,Female,4.0,Bachelor,Economics,Other,2.91,0.5,5.0,1.0,2.0,1.0,,PM,2.0,9.0,1.0,High,1.0,Not Applicable,1.0
29.0,Female,5.0,Bachelor,Industrial Eng,SKY,,2.2,4.0,1.0,0.0,1.0,High,Data Scientist,1.0,8.0,1.0,High,0.0,,1.0
27.0,Female,5.0,Master,Data Science,Other,3.25,1.7,1.0,0.0,3.0,0.0,Low,PM,1.0,9.0,1.0,Medium,0.0,Not Applicable,
28.0,Male,6.0,Master,Data Science,Foreign,3.42,,2.0,1.0,3.0,1.0,Medium,Data Scientist,,4.0,0.0,High,0.0,Exempt,0.0
25.0,Female,3.0,Bachelor,Business,SKY,3.47,2.0,1.0,1.0,0.0,1.0,High,Data Analyst,1.0,5.0,1.0,Low,0.0,Exempt,0.0
25.0,Male,3.0,Bachelor,Data Science,Top10,3.41,1.9,2.0,,1.0,1.0,Medium,PM,1.0,8.0,,Medium,1.0,Complete,1.0
32.0,Male,4.0,Master,,Regional,3.68,1.8,5.0,1.0,3.0,1.0,Low,Data Analyst,1.0,4.0,,Medium,1.0,Not Applicable,1.0
30.0,Male,,Bachelor,CS,Other,3.66,0.4,,1.0,3.0,1.0,Medium,PM,2.0,6.0,0.0,Low,1.0,Not Applicable,0.0
31.0,Male,1.0,Master,Business,Other,3.47,0.6,4.0,1.0,3.0,1.0,High,PM,2.0,7.0,1.0,Medium,0.0,Complete,1.0
29.0,Female,,Bachelor,Industrial Eng,SKY,3.59,2.4,2.0,,2.0,1.0,Low,,1.0,7.0,1.0,Medium,1.0,Complete,0.0
34.0,Male,1.0,Master,Industrial Eng,,3.35,0.9,1.0,0.0,2.0,1.0,Low,Data Scientist,,4.0,0.0,Medium,1.0,Not Applicable,0.0
33.0,Male,6.0,Bachelor,Industrial Eng,Top10,3.38,1.6,4.0,0.0,0.0,0.0,Low,PM,1.0,4.0,0.0,Medium,0.0,,0.0
26.0,Male,0.0,Bachelor,Business,Foreign,3.27,2.4,,1.0,1.0,1.0,Low,Data Analyst,1.0,5.0,0.0,Low,0.0,Not Applicable,0.0
26.0,Female,4.0,Bachelor,Business,Regional,3.48,1.6,4.0,0.0,1.0,1.0,Low,Software Dev,1.0,8.0,0.0,High,0.0,Exempt,0.0
32.0,Male,0.0,Bachelor,Business,SKY,3.38,2.0,5.0,1.0,1.0,1.0,High,Data Scientist,1.0,8.0,1.0,Low,0.0,Complete,1.0
30.0,Female,0.0,Bachelor,CS,Top10,3.76,4.0,4.0,1.0,0.0,0.0,High,PM,,,1.0,Low,0.0,Complete,1.0
25.0,Male,3.0,Bachelor,Economics,Top10,3.35,2.1,4.0,0.0,0.0,1.0,Low,Data Analyst,1.0,9.0,1.0,Low,0.0,Not Applicable,1.0
22.0,Male,6.0,Bachelor,CS,Foreign,3.35,2.0,4.0,0.0,0.0,1.0,Medium,Software Dev,2.0,6.0,1.0,Low,,Exempt,1.0
30.0,,3.0,Bachelor,Data Science,Top10,3.14,1.6,2.0,1.0,0.0,1.0,Medium,Data Analyst,1.0,6.0,0.0,Low,0.0,Not Applicable,0.0
33.0,Female,2.0,Bachelor,,Top10,3.17,1.2,4.0,1.0,0.0,1.0,Medium,Software Dev,1.0,5.0,1.0,Medium,0.0,Exempt,0.0
26.0,Male,2.0,Bachelor,Economics,Foreign,3.22,1.8,3.0,0.0,0.0,1.0,High,Software Dev,1.0,4.0,1.0,Medium,1.0,Complete,0.0
24.0,Female,2.0,Bachelor,Industrial Eng,SKY,3.74,1.0,5.0,1.0,3.0,0.0,Low,Software Dev,2.0,6.0,1.0,,1.0,Not Applicable,
24.0,Male,2.0,Bachelor,Data Science,SKY,3.43,4.6,2.0,1.0,1.0,0.0,,Data Scientist,1.0,8.0,1.0,High,1.0,Exempt,1.0
34.0,Female,6.0,Master,Data Science,SKY,3.28,2.6,5.0,0.0,0.0,1.0,Low,Data Analyst,1.0,9.0,0.0,Medium,0.0,Complete,1.0
34.0,Female,2.0,Bachelor,Industrial Eng,Other,2.93,3.8,2.0,0.0,,,,Software Dev,1.0,,,Low,1.0,Complete,0.0
25.0,Male,0.0,Bachelor,Economics,Foreign,3.65,2.2,2.0,1.0,3.0,0.0,High,PM,1.0,8.0,1.0,Medium,,Complete,1.0
32.0,Female,3.0,Bachelor,Industrial Eng,Other,3.84,1.3,2.0,1.0,3.0,1.0,Medium,Software Dev,1.0,4.0,0.0,High,1.0,Exempt,0.0
23.0,,4.0,Bachelor,Business,Other,3.69,2.6,1.0,1.0,3.0,1.0,Low,Data Scientist,1.0,6.0,1.0,High,1.0,,1.0
22.0,Male,1.0,Bachelor,Industrial Eng,Top10,3.47,2.4,2.0,0.0,3.0,0.0,Medium,PM,1.0,9.0,0.0,Low,1.0,,0.0
22.0,Male,2.0,Master,Economics,Foreign,3.41,3.0,1.0,1.0,3.0,0.0,Medium,PM,1.0,6.0,0.0,Medium,1.0,Complete,0.0
22.0,Female,2.0,Bachelor,Economics,Regional,3.84,1.2,2.0,,1.0,1.0,Low,Software Dev,1.0,7.0,,High,0.0,Not Applicable,0.0
29.0,Female,4.0,Master,CS,Other,3.75,1.5,3.0,0.0,2.0,1.0,Low,,1.0,8.0,1.0,Low,0.0,Not Applicable,1.0
29.0,Female,6.0,Bachelor,Data Science,SKY,3.46,4.3,4.0,0.0,3.0,0.0,Medium,Data Scientist,1.0,9.0,0.0,Medium,0.0,Exempt,1.0
24.0,Female,5.0,Bachelor,Industrial Eng,SKY,3.58,1.2,1.0,1.0,0.0,1.0,Low,Data Scientist,1.0,6.0,0.0,Low,0.0,Complete,0.0
29.0,Male,6.0,Bachelor,Economics,Other,,1.8,1.0,1.0,0.0,1.0,Low,,1.0,7.0,0.0,Low,1.0,Not Applicable,0.0
26.0,Male,4.0,Bachelor,Business,Top10,2.84,3.3,3.0,1.0,3.0,,Medium,PM,1.0,,1.0,Low,0.0,Complete,
25.0,Female,1.0,Bachelor,Economics,Regional,3.52,2.7,3.0,1.0,0.0,0.0,Low,Data Analyst,1.0,4.0,0.0,Low,,Not Applicable,0.0
,Male,2.0,Bachelor,CS,Regional,3.56,1.3,1.0,1.0,1.0,1.0,Medium,Data Analyst,1.0,5.0,0.0,Low,1.0,Exempt,0.0
34.0,Male,0.0,Bachelor,Data Science,Regional,3.83,4.3,5.0,1.0,3.0,1.0,Low,Data Scientist,2.0,9.0,0.0,High,0.0,Complete,1.0
34.0,Female,3.0,Master,Economics,Regional,3.93,1.0,1.0,1.0,0.0,1.0,Low,,2.0,4.0,0.0,,0.0,Complete,0.0
27.0,Female,0.0,Bachelor,Data Science,Foreign,3.49,1.6,4.0,0.0,2.0,1.0,High,PM,2.0,8.0,0.0,Medium,0.0,Complete,0.0
31.0,Female,4.0,Bachelor,CS,SKY,3.55,2.0,3.0,1.0,2.0,0.0,Low,Software Dev,1.0,8.0,,Medium,0.0,Not Applicable,1.0
33.0,Male,2.0,Master,Industrial Eng,Foreign,3.74,3.0,2.0,1.0,0.0,1.0,Low,PM,1.0,6.0,1.0,Medium,0.0,Exempt,0.0
28.0,,2.0,,Business,SKY,3.41,0.4,4.0,1.0,2.0,0.0,Medium,Data Scientist,2.0,4.0,1.0,Low,1.0,Exempt,0.0
31.0,Male,1.0,Bachelor,Industrial Eng,Regional,2.99,1.0,3.0,0.0,2.0,0.0,Low,PM,1.0,9.0,1.0,Low,1.0,Exempt,0.0
34.0,Female,2.0,Bachelor,CS,Top10,3.77,2.8,2.0,1.0,0.0,1.0,High,PM,1.0,,1.0,Medium,1.0,,1.0
22.0,Male,,Bachelor,Business,Regional,3.76,4.0,,,3.0,1.0,,Data Analyst,1.0,8.0,0.0,Medium,0.0,Not Applicable,1.0
26.0,Male,6.0,Master,Business,SKY,3.84,1.7,5.0,1.0,2.0,0.0,Low,PM,1.0,8.0,1.0,Medium,1.0,Complete,1.0
34.0,Male,1.0,Bachelor,CS,SKY,3.25,,1.0,0.0,,1.0,Low,Software Dev,1.0,5.0,1.0,Medium,1.0,Not Applicable,0.0
28.0,Female,4.0,Bachelor,Business,Foreign,3.46,,3.0,1.0,2.0,1.0,Low,Data Analyst,2.0,8.0,0.0,Medium,1.0,Exempt,1.0
31.0,Male,1.0,Bachelor,Industrial Eng,Other,3.04,1.7,3.0,1.0,,1.0,Low,PM,1.0,6.0,0.0,Medium,1.0,Exempt,0.0
,Female,4.0,Bachelor,Industrial Eng,SKY,,2.2,5.0,1.0,2.0,1.0,Medium,Data Scientist,1.0,9.0,0.0,Medium,0.0,Complete,1.0
32.0,Female,0.0,Bachelor,Data Science,Regional,3.43,1.1,5.0,1.0,0.0,1.0,Medium,Data Scientist,1.0,5.0,0.0,,0.0,Complete,0.0
33.0,Female,6.0,PhD,Economics,Regional,3.63,1.1,3.0,1.0,0.0,1.0,Medium,PM,1.0,8.0,1.0,Medium,1.0,Not Applicable,1.0
32.0,Female,6.0,Bachelor,Industrial Eng,Foreign,3.36,3.3,5.0,1.0,2.0,1.0,Medium,Data Scientist,1.0,,1.0,Medium,,Complete,1.0
31.0,Female,5.0,,Data Science,SKY,3.66,1.8,5.0,1.0,2.0,1.0,Medium,Data Scientist,1.0,8.0,,Low,0.0,Complete,1.0
31.0,Female,3.0,Bachelor,Data Science,Top10,3.39,2.5,5.0,1.0,2.0,1.0,Low,Data Analyst,1.0,5.0,0.0,Low,1.0,Not Applicable,
26.0,Male,2.0,Bachelor,Business,Regional,3.11,3.9,1.0,1.0,3.0,1.0,Low,,1.0,9.0,0.0,Medium,,Not Applicable,1.0
28.0,Male,2.0,PhD,Industrial Eng,Foreign,3.66,1.3,,0.0,1.0,1.0,Low,Data Analyst,1.0,8.0,0.0,High,1.0,Not Applicable,0.0
25.0,Male,4.0,Bachelor,Industrial Eng,Foreign,,3.6,5.0,0.0,1.0,0.0,Low,Data Scientist,1.0,6.0,1.0,Low,0.0,Not Applicable,1.0
33.0,Male,,Bachelor,Economics,Regional,3.65,1.2,5.0,1.0,1.0,1.0,Medium,PM,1.0,8.0,1.0,High,1.0,Exempt,1.0
29.0,Female,0.0,Bachelor,Industrial Eng,SKY,3.59,3.2,5.0,1.0,2.0,1.0,Low,Data Scientist,2.0,8.0,0.0,,0.0,Not Applicable,1.0
29.0,Female,2.0,Bachelor,Business,Foreign,3.53,1.1,4.0,1.0,2.0,1.0,Low,Software Dev,1.0,4.0,1.0,Medium,0.0,Exempt,0.0
26.0,Female,2.0,Bachelor,Economics,,3.31,1.5,4.0,1.0,1.0,0.0,Low,Software Dev,1.0,9.0,1.0,High,0.0,Not Applicable,0.0
32.0,Male,3.0,Bachelor,Industrial Eng,Foreign,3.74,,5.0,0.0,1.0,,High,Software Dev,1.0,6.0,1.0,High,0.0,Not Applicable,
24.0,Male,,Bachelor,Data Science,SKY,3.81,1.8,3.0,1.0,2.0,1.0,Medium,PM,1.0,8.0,1.0,Low,1.0,Exempt,1.0
26.0,Female,4.0,Bachelor,Data Science,Foreign,3.0,2.8,3.0,1.0,2.0,1.0,Low,Software Dev,1.0,5.0,1.0,Medium,0.0,Complete,1.0
22.0,Female,4.0,Master,CS,Other,3.95,3.4,1.0,,3.0,1.0,Low,Data Analyst,2.0,6.0,1.0,Medium,,Not Applicable,1.0
30.0,Female,2.0,Bachelor,Economics,Top10,3.68,3.0,3.0,1.0,3.0,1.0,Low,Data Analyst,1.0,5.0,1.0,Medium,1.0,Complete,1.0
27.0,Male,3.0,Bachelor,Business,Foreign,3.31,1.4,5.0,1.0,1.0,1.0,Low,Software Dev,1.0,5.0,1.0,Medium,0.0,Exempt,0.0
33.0,Female,6.0,Bachelor,Business,Other,3.75,-0.3,1.0,1.0,0.0,1.0,Medium,Software Dev,1.0,5.0,0.0,Low,1.0,Exempt,0.0
30.0,Male,4.0,,Economics,Regional,3.85,1.5,5.0,1.0,2.0,,,Software Dev,1.0,6.0,1.0,Medium,0.0,Exempt,1.0
28.0,Male,1.0,Bachelor,CS,SKY,2.88,4.4,1.0,1.0,0.0,1.0,High,Data Scientist,1.0,4.0,1.0,Medium,0.0,Not Applicable,0.0
33.0,Male,,Bachelor,CS,Foreign,3.37,-0.2,,0.0,2.0,0.0,Low,PM,1.0,6.0,1.0,Medium,0.0,Complete,0.0
24.0,Female,3.0,Bachelor,,Regional,3.97,0.9,1.0,1.0,3.0,1.0,Low,Data Analyst,1.0,7.0,1.0,,1.0,Exempt,0.0
29.0,Female,4.0,Bachelor,CS,Foreign,3.33,2.2,5.0,1.0,1.0,0.0,Medium,PM,2.0,8.0,1.0,Medium,0.0,Complete,1.0
29.0,Male,1.0,Bachelor,CS,SKY,3.25,,4.0,0.0,0.0,1.0,Medium,,1.0,,1.0,High,1.0,Exempt,0.0
29.0,Male,3.0,Master,Industrial Eng,Foreign,3.64,3.1,5.0,1.0,3.0,1.0,Low,PM,1.0,7.0,1.0,High,1.0,Complete,1.0
26.0,Male,2.0,Bachelor,Data Science,Regional,3.78,2.8,2.0,0.0,,1.0,Medium,PM,2.0,8.0,1.0,Medium,,Complete,1.0
26.0,Female,2.0,Bachelor,Economics,,3.43,,1.0,1.0,,1.0,Low,Data Scientist,2.0,8.0,1.0,High,0.0,Not Applicable,0.0
